accession	accession_extraction_status	af3_set_classification	in_sent_fasta	directory_name	directory_path	directory_variant	model_kind	model_rank	ranking_score	model_path	relative_model_path	model_file_size	model_sha256	input_json_paths	data_json_paths	confidence_json_path	confidence_json_found	plddt_json_found	pae_json_found	summary_confidence_json_path	ranking_metadata_paths	file_exists	readable_cif	protein_present	dna_present	protein_atom_count	dna_atom_count	atom_contacts	protein_interface_residues	dna_interface_residues	interface_result	protein_chains	dna_chains	protein_ca_plddt_mean	protein_ca_plddt_min	protein_ca_plddt_max	error	notes
Q5T4L2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	Q5T4L2	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2	base	sample	1	0.6410021422843878	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-0/Q5T4L2_seed-1_sample-0_model.cif	Q5T4L2/seed-1_sample-0/Q5T4L2_seed-1_sample-0_model.cif	227881	68ac3958aef7f4ab747f3a229a2c186de67f53698b05933d2c7b806d27665b2f	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_data.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-0/Q5T4L2_seed-1_sample-0_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-0/Q5T4L2_seed-1_sample-0_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_ranking_scores.csv	YES	YES	YES	YES	1367	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	50.201	26.080	71.780		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
Q5T4L2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	Q5T4L2	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2	base	sample	5	0.6396311653116349	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-1/Q5T4L2_seed-1_sample-1_model.cif	Q5T4L2/seed-1_sample-1/Q5T4L2_seed-1_sample-1_model.cif	227881	6b685fc2f645d62e52a45f1acc6e12bf3d02c48ff4d0c4967678ef0163225c1b	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_data.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-1/Q5T4L2_seed-1_sample-1_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-1/Q5T4L2_seed-1_sample-1_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_ranking_scores.csv	YES	YES	YES	YES	1367	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	50.527	26.710	73.060		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
Q5T4L2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	Q5T4L2	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2	base	sample	2	0.6408695331861111	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-2/Q5T4L2_seed-1_sample-2_model.cif	Q5T4L2/seed-1_sample-2/Q5T4L2_seed-1_sample-2_model.cif	230480	1486e55773ceff2f14ffba0225f14cfc1d9273260f848a99c1851cef5182a4c4	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_data.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-2/Q5T4L2_seed-1_sample-2_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-2/Q5T4L2_seed-1_sample-2_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_ranking_scores.csv	YES	YES	YES	YES	1367	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	49.786	25.590	70.600		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
Q5T4L2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	Q5T4L2	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2	base	sample	3	0.640771840565536	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-3/Q5T4L2_seed-1_sample-3_model.cif	Q5T4L2/seed-1_sample-3/Q5T4L2_seed-1_sample-3_model.cif	227881	56ed9a249503bec1435f236b9e71eb2ac3c2c08eabde7b86d8d012ef754ab7e3	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_data.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-3/Q5T4L2_seed-1_sample-3_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-3/Q5T4L2_seed-1_sample-3_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_ranking_scores.csv	YES	YES	YES	YES	1367	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	48.665	25.780	72.130		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
Q5T4L2	UNAMBIGUOUS_DIRECTORY_ACCESSION	SENT_FASTA_AF3	YES	Q5T4L2	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2	base	sample	4	0.6401372714662131	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-4/Q5T4L2_seed-1_sample-4_model.cif	Q5T4L2/seed-1_sample-4/Q5T4L2_seed-1_sample-4_model.cif	230480	07e1b1dd190b8381998bb899574ac05445ef931221bd222f3a1b0343fa2b83f1	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2_af3.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_data.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-4/Q5T4L2_seed-1_sample-4_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/seed-1_sample-4/Q5T4L2_seed-1_sample-4_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/Q5T4L2/Q5T4L2_ranking_scores.csv	YES	YES	YES	YES	1367	1232	0	0	0	FAIL_EMPTY_PROTEIN_DNA_INTERFACE	A	C,D	50.148	26.940	73.370		Interface audited with Gemmi heavy-atom cutoff 4.5 A; all selected and seed/sample variants for sent accessions are included.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	selected	1	0.8347522483716805	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_model.cif	q5t6u8/q5t6u8_model.cif	164583	d1cf592a8b3f8fe3f2962ab00c8f4283062c51dacbccdf838d0b9ac2948b06a5		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	sample	3	0.7862510270993549	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-0/model.cif	q5t6u8/seed-1_sample-0/model.cif	164583	07b30c7937c0902afe6019126c85c7fe17737308094797a2158ee99d6b277799		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	sample	2	0.7990731180760169	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-1/model.cif	q5t6u8/seed-1_sample-1/model.cif	164583	34d109dd65bb71a16ba6284d1c51cde9a16c39cd215cf6169faf2a9ac9965432		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	sample	4	0.7404432377295547	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-2/model.cif	q5t6u8/seed-1_sample-2/model.cif	164583	17bae22251fb4c434ec110612879e1fa0ff016e1976392461918781349a30b55		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	sample	1	0.8347522483716805	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-3/model.cif	q5t6u8/seed-1_sample-3/model.cif	164583	d1cf592a8b3f8fe3f2962ab00c8f4283062c51dacbccdf838d0b9ac2948b06a5		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6U8	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6u8	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8	base	sample	5	0.7186820672632032	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-4/model.cif	q5t6u8/seed-1_sample-4/model.cif	166563	8fd9254d4f6d0e761e9be16da55c8d93e6ba4d4b137215d2d39b32b63edd668b		/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/q5t6u8_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6u8/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	selected	1	0.43568898801209793	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_model.cif	q5t6w2/q5t6w2_model.cif	351989	828d734e75ebd7370662b74e078d3be9ed46f9f54fd4910f308df5060b9498d8		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	sample	2	0.434465486889552	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-0/model.cif	q5t6w2/seed-1_sample-0/model.cif	351989	25c937aec18fc9463e4710dac28f18f97b5c06711a5058af361424bc17dc8dde		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	sample	3	0.43395724397209345	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-1/model.cif	q5t6w2/seed-1_sample-1/model.cif	351989	9fde5466dd4a4aff6907ad36e124e93bfbc4375a283b4fe54c32fa27b5761628		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	sample	4	0.4333843076765396	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-2/model.cif	q5t6w2/seed-1_sample-2/model.cif	356158	194d0d064ebf4221da83bfd5a3cf9f79e0f07243b8a9479b10fa3217c1a0370f		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	sample	5	0.4319544320616031	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-3/model.cif	q5t6w2/seed-1_sample-3/model.cif	351989	b1f77a2d6c63368f17dcb95c2421702ce3daa414632e2402a76c87b7974ff9d1		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T6W2	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t6w2	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2	base	sample	1	0.43568898801209793	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-4/model.cif	q5t6w2/seed-1_sample-4/model.cif	351989	828d734e75ebd7370662b74e078d3be9ed46f9f54fd4910f308df5060b9498d8		/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/q5t6w2_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t6w2/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	selected	1	0.35928585461347473	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_model.cif	q5t7u4/q5t7u4_model.cif	277762	17132dd34e7cd6740631b76da097eb75facddb7bca9c07276f548b7b58cfe95f		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	sample	4	0.35167749131876275	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-0/model.cif	q5t7u4/seed-1_sample-0/model.cif	274517	35da661d368832c1ecd38ed952f72e19546098ca390f7ce242584af92798c253		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	sample	3	0.35273369644131636	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-1/model.cif	q5t7u4/seed-1_sample-1/model.cif	274517	1b466fb15a0dc78ad164e9044eaa0d72be7d307304e71f037a0eeeca805c5d20		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	sample	5	0.3416361468152894	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-2/model.cif	q5t7u4/seed-1_sample-2/model.cif	274517	a6433a012f9864da290716eba6d3119dfe1bc2216d4eeb5eb21fef4e8c4cc8a3		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-2/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-2/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	sample	1	0.35928585461347473	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-3/model.cif	q5t7u4/seed-1_sample-3/model.cif	277762	17132dd34e7cd6740631b76da097eb75facddb7bca9c07276f548b7b58cfe95f		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-3/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-3/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5T7U4	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5t7u4	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4	base	sample	2	0.3542751692247157	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-4/model.cif	q5t7u4/seed-1_sample-4/model.cif	274517	1ed05690f11b80f8554b13281d902c15d49f3018b8366ef3564e644a644668e3		/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/q5t7u4_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-4/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/seed-1_sample-4/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5t7u4/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5TGY3	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5tgy3	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3	base	selected	1	0.3744171915398308	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_model.cif	q5tgy3/q5tgy3_model.cif	1142466	50039c885f70e9bf326a0d3601ff4f1131356f5cb2ee7c8eb53600782fe492cb		/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5TGY3	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5tgy3	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3	base	sample	4	0.3678508296046432	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-0/model.cif	q5tgy3/seed-1_sample-0/model.cif	1142466	f8eb0d2454573bdee36608857bbf971dde1871e408c55097bdb99ca4532dc0d9		/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-0/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-0/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
Q5TGY3	UNAMBIGUOUS_DIRECTORY_ACCESSION	AF3_NOT_IN_SENT_FASTA	NO	q5tgy3	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3	base	sample	1	0.3744171915398308	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-1/model.cif	q5tgy3/seed-1_sample-1/model.cif	1142466	c1fe2dcd0d36d11576a63154bf70e8f784719d07f35786ec1c7a67caae022ab3		/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/q5tgy3_data.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-1/confidences.json	YES	YES	YES	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/seed-1_sample-1/summary_confidences.json	/data/sbi/interchange/boliva/patricia/AF3/q5tgy3/ranking_scores.csv	YES	NOT_AUDITED	NOT_AUDITED	NOT_AUDITED						NOT_AUDITED_NOT_IN_SENT_FASTA							Historical/not-sent AF3 model inventoried but not interface-audited in this task.
